timestamp,tmv_x,tmv_y,tmv_z,twv_x,twv_y,twv_z
1554967350.094192,15.88782024,-24.75429344,0.4244392812,,,
1554967350.295907,15.91078568,-24.88303566,0.3800086379,,,
1554967350.699338,15.9328804,-24.96849632,0.4318727255,,,
1554967351.102794,15.95766354,-25.11967087,0.4322369397,,,
1554967351.304509,15.97763634,-25.19357109,0.4368332624,,,
1554967351.50625,15.9997921,-25.26608849,0.4371867478,,,
1554967351.909655,16.04323006,-25.3974247,0.4439389408,,,
1554967352.111357,16.06668854,-25.45372963,0.451780498,,,
1554967352.313085,16.08293152,-25.51901817,0.4591881633,,,
1554967352.5148,16.09898949,-25.59045792,0.4600075185,,,
1554967352.918243,16.12072754,-25.73580742,0.4618437588,,,
1554967353.321687,16.16640854,-25.86349678,0.4625638127,,,
1554967353.523415,16.17626572,-25.92335701,0.4700244963,,,
1554967353.725104,16.18962097,-25.99050522,0.4689479172,,,
1554967353.92682,16.20435905,-26.05132103,0.47529158,,,
1554967354.128637,16.22425079,-26.11656952,0.4864204824,,,
1554967354.330314,16.24034309,-26.19084167,0.4975962937,,,
1554967354.531991,16.24088478,-26.26625633,0.5100489259,,,
1554967354.935421,16.22379684,-26.40783501,0.5323672891,,,
1554967355.137149,16.21876907,-26.47267532,0.5253565311,,,
1554967355.338839,16.22717094,-26.53554726,0.5156351328,,,
1554967355.540592,16.24114227,-26.58965492,0.5091475844,,,
1554967355.742282,16.26308632,-26.64488602,0.5069776177,,,
1554967355.94401,16.29301453,-26.7078476,0.506211102,,,
1554967356.145738,16.3237133,-26.77158546,0.5067639947,,,
1554967356.347428,16.36115265,-26.83737373,0.5040307045,,,
1554967356.549155,16.40612602,-26.90680313,0.4991176724,,,
1554967356.751076,16.44849014,-26.97604752,0.4938544631,,,
1554967356.952586,16.48511314,-27.03766251,0.485684216,,,
1554967357.154378,16.51393509,-27.10347748,0.481153667,,,
1554967357.356029,16.53903198,-27.17028999,0.4801904857,,,
1554967357.557744,16.56874084,-27.23221588,0.4759594798,,,
1554967357.759459,16.60334969,-27.29864883,0.4795096517,,,
1554967358.162915,16.66662788,-27.43883133,0.4874737561,,,
1554967358.566346,16.74656677,-27.5756073,0.4837587774,,,
1554967358.96984,16.81139374,-27.71245956,0.4735449553,,,
1554967359.373284,16.86600494,-27.84944916,0.4735839963,,,
1554967359.776637,16.9185524,-27.98069191,0.4865623713,,,
1554967360.180068,16.98900604,-28.11935997,0.5084502697,,,
1554967360.583549,17.06070709,-28.26404762,0.5017004013,,,
1554967360.987069,17.11424255,-28.39909744,0.5000500679,,,
1554967361.390372,17.16243935,-28.53650284,0.5079072714,,,
1554967361.793815,17.2202816,-28.6790657,0.5060980916,,,
1554967361.995581,17.25648308,-28.74955368,0.5051701665,,,
1554967362.398973,17.33600998,-28.87657166,0.5197249055,,,
1554967362.802429,17.3945446,-28.99007607,0.5282490253,,,
1554967363.205898,17.44638062,-29.13522148,0.5204256177,,,
1554967363.609277,17.48359489,-29.2843914,0.5111159086,,,
1554967364.01272,17.55037117,-29.44281197,0.5260572433,,,
1554967364.416202,17.625494,-29.60919571,0.5387360454,,,
1554967364.819594,17.67453957,-29.74018288,0.5407993793,,,
1554967365.223011,17.71245193,-29.86641121,0.5174639821,,,
1554967365.424803,17.73103714,-29.92168427,0.5284423232,,,
1554967365.828196,17.78630829,-30.03334045,0.5400119424,,,
1554967366.231652,17.84744072,-30.16878891,0.5461781621,,,
1554967366.635044,17.89853096,-30.33027649,0.5401771069,,,
1554967366.836771,17.91930389,-30.40990829,0.5334379077,,,
1554967367.0385,17.94128227,-30.48522377,0.5354838967,,,
1554967367.441917,17.98618889,-30.62572289,0.542766273,,,
1554967367.643632,18.00574684,-30.69119263,0.5430518985,,,
1554967368.047076,18.06085587,-30.82083893,0.5456782579,,,
1554967368.450519,18.10464668,-30.96639824,0.5538497567,,,
1554967368.853936,18.14440727,-31.11057854,0.5470026135,,,
1554967369.055677,18.16613197,-31.17780685,0.5423598886,,,
1554967369.257367,18.19178581,-31.246315,0.535816133,,,
1554967369.459146,18.21392632,-31.3164959,0.5361112356,,,
1554967369.660874,18.23610306,-31.38978195,0.5398138762,,,
1554967369.86337,18.2539463,-31.45844269,0.550650537,,,
1554967370.06424,18.27385139,-31.52604866,0.5584563613,,,
1554967370.265981,18.2928257,-31.60038376,0.5589189529,,,
1554967370.467735,18.30658531,-31.67694855,0.5573427081,,,
1554967370.669437,18.32106018,-31.74769402,0.5502206683,,,
1554967370.871114,18.32995796,-31.82125664,0.5521228909,,,
1554967371.072829,18.28739548,-31.99925041,0.5005998015,,,
1554967371.274583,18.33719635,-31.96669006,0.5583763719,,,
1554967371.476311,18.33894348,-32.03991318,0.5626685023,,,
1554967371.678013,18.34228706,-32.10960007,0.5662018061,,,
1554967371.879715,18.34549141,-32.17382812,0.5638161898,,,
1554967372.081418,18.34932518,-32.23610687,0.5675911903,,,
1554967372.283146,18.34766197,-32.30870819,0.5692424178,,,
1554967372.484861,18.34807014,-32.37553406,0.5675315857,,,
1554967372.687434,18.35224533,-32.44614029,0.5693325996,,,
1554967372.888304,18.35241508,-32.51969147,0.5733010769,,,
1554967373.090647,18.35455894,-32.59664917,0.5743299723,,,
1554967373.49345,18.3599453,-32.73803329,0.5806499124,,,
1554967373.896919,18.3670826,-32.87142944,0.5898792148,,,
1554967374.300375,18.36750984,-33.02752304,0.5775109529,,,
1554967374.703767,18.36991119,-33.19029236,0.5859931111,,,
1554967375.107235,18.37002754,-33.34104919,0.5898644924,,,
1554967375.510653,18.3710804,-33.47353745,0.5943379402,,,
1554967375.914058,18.37417984,-33.59627533,0.6014480591,,,
1554967376.317501,18.37841415,-33.70020294,0.5990975499,,,
1554967376.720932,18.37576866,-33.80715942,0.6030189395,,,
1554967376.922672,18.36873245,-33.85755157,0.6059846282,,,
1554967377.1244,18.3613739,-33.90492249,0.6071406603,,,
1554967377.326077,18.35889244,-33.95605469,0.604998827,,,
1554967377.729533,18.36799812,-34.05282211,0.6014244556,,,
1554967378.145111,18.3675251,-34.14123535,0.6007767916,,,
1554967378.536394,18.35534668,-34.18616867,0.6032135487,,,
1554967378.738096,18.35349655,-34.20968628,0.6021438837,,,
1554967378.939914,18.3533268,-34.24104309,0.600451231,,,
1554967379.141565,18.35080147,-34.27637482,0.5932973623,,,
1554967379.343332,18.34928131,-34.31429291,0.5892586112,,,
1554967379.746749,18.34649086,-34.37858963,0.5963469148,,,
1554967380.150128,18.36070442,-34.44450378,0.6026303172,,,
1554967380.553571,18.37015724,-34.50717163,0.5984819531,,,
1554967380.957002,18.36083603,-34.54639435,0.6015137434,,,
1554967381.562596,18.34342957,-34.59266281,0.5988345742,,,
1554967382.167319,18.33224106,-34.63625717,0.5956048965,,,
1554967382.77249,18.33224106,-34.67434692,0.5899845958,,,
1554967383.377623,18.32691002,-34.71126175,0.5926408172,,,
1554967383.579338,18.31648445,-34.73667908,0.5974429846,,,
1554967383.781091,18.30163383,-34.77026749,0.5994227529,,,
1554967383.982768,18.27474785,-34.80036163,0.5985717177,,,
1554967384.185098,18.23445511,-34.83370972,0.5985773206,,,
1554967384.386212,18.1800499,-34.86328506,0.5940823555,,,
1554967384.587927,18.1268959,-34.88209534,0.5833414793,,,
1554967384.789642,18.06710434,-34.89077759,0.5795540214,,,
1554967384.9916,18.0068779,-34.90096664,0.575768888,,,
1554967385.193085,17.94529724,-34.90219879,0.5751491785,,,
1554967385.3948,17.88600159,-34.91032028,0.5746896267,,,
1554967385.596554,17.83094978,-34.92509842,0.5830068588,,,
1554967385.798231,17.77820969,-34.95711517,0.5936703682,,,
1554967385.999997,17.72444534,-35.00336075,0.5968153477,,,
1554967386.201674,17.66805649,-35.05901337,0.6004530787,,,
1554967386.403415,17.61923218,-35.11744308,0.6001024842,,,
1554967386.605104,17.56267357,-35.17728043,0.5999730229,,,
1554967386.806819,17.51540947,-35.23635483,0.5963225961,,,
1554967387.008535,17.46030045,-35.30200958,0.5952497721,,,
1554967387.210288,17.40386963,-35.36775589,0.5923897028,,,
1554967387.411991,17.35013008,-35.42378235,0.5924034119,,,
1554967387.613859,17.29582405,-35.46468735,0.5902948976,,,
1554967387.815421,17.23664093,-35.49156952,0.5964019895,,,
1554967388.017136,17.17247391,-35.51706314,0.6069985628,,,
1554967388.218864,17.11993217,-35.53540421,0.6228673458,,,
1554967388.420592,17.06939888,-35.56570053,0.6387752295,,,
1554967388.622295,17.01646233,-35.5945015,0.6470609307,,,
1554967388.823984,16.95711708,-35.62629318,0.6509421468,,,
1554967389.025853,16.89479065,-35.66154099,0.6574503779,,,
1554967389.227466,16.8315506,-35.69848251,0.664844811,,,
1554967389.630909,16.71362877,-35.80604935,0.6650297642,,,
1554967389.832599,16.65162468,-35.85860825,0.6619198918,,,
1554967390.034301,16.58852959,-35.90919113,0.657212019,,,
1554967390.236042,16.52729797,-35.96051025,0.6582491398,,,
1554967390.437757,16.46157455,-36.00357819,0.6555835605,,,
1554967390.639524,16.3967247,-36.03110123,0.6556925178,,,
1554967390.841187,16.33154488,-36.05489731,0.6582334638,,,
1554967391.04289,16.26614952,-36.08316803,0.6609968543,,,
1554967391.245744,16.20090103,-36.10664368,0.6517422795,,,
1554967391.44632,16.13918304,-36.1307106,0.6409747005,,,
1554967391.648087,16.06720161,-36.15612793,0.6396369934,,,
1554967391.856586,15.99799633,-36.18728638,0.6435647607,,,
1554967392.051479,15.93719006,-36.21764374,0.6440104842,,,
1554967392.253258,15.87201118,-36.25590897,0.6443600655,,,
1554967392.656637,15.73272228,-36.32504272,0.6545875669,,,
1554967393.060093,15.59953499,-36.38965988,0.6615919471,,,
1554967393.261796,15.52616024,-36.42276001,0.6578791142,,,
1554967393.665226,15.38934803,-36.49184418,0.6388639212,,,
1554967394.068669,15.25875092,-36.5647316,0.6389915347,,,
1554967394.472112,15.12058067,-36.6299324,0.6454823613,,,
1554967394.875556,14.9672451,-36.70000076,0.6624079347,,,
1554967395.278999,14.827631,-36.76612473,0.6801972389,,,
1554967395.480688,14.76494789,-36.79780197,0.6754570603,,,
1554967395.884119,14.64304352,-36.85472488,0.6562063098,,,
1554967396.287562,14.50863266,-36.93667221,0.6628113389,,,
1554967396.690992,14.36132908,-37.00868225,0.669259131,,,
1554967397.094435,14.22070694,-37.03998184,0.6782541871,,,
1554967397.497866,14.08652115,-37.08924866,0.6836128235,,,
1554967397.901322,13.96084309,-37.1378746,0.6816035509,,,
1554967398.305303,13.83143044,-37.19954681,0.6697851419,,,
1554967398.708183,13.70131111,-37.25117493,0.6740322709,,,
1554967399.111613,13.56375504,-37.30809402,0.6844168901,,,
1554967399.515069,13.42137814,-37.37093353,0.6863157749,,,
1554967399.918487,13.2804718,-37.42907333,0.6901050806,,,
1554967400.321981,13.14055634,-37.4937439,0.7072843313,,,
1554967400.725348,13.00479412,-37.5672226,0.7099231482,,,
1554967401.128778,12.87081146,-37.61775589,0.7008346915,,,
1554967401.532221,12.7303915,-37.66155624,0.6954700947,,,
1554967401.733936,12.66114235,-37.68248749,0.7006813288,,,
1554967402.137367,12.51082897,-37.74649811,0.7084425688,,,
1554967402.54081,12.3725996,-37.827034,0.7005200386,,,
1554967402.944253,12.23781967,-37.9026947,0.7040125132,,,
1554967403.347683,12.09747696,-37.93706512,0.716876924,,,
1554967403.549412,12.02997494,-37.95591736,0.7226807475,,,
1554967403.952829,11.88912964,-37.99094391,0.7304158211,,,
1554967404.356323,11.75630379,-38.04854584,0.7254544497,,,
1554967404.557975,11.6796627,-38.08239365,0.7223625779,,,
1554967404.961431,11.53418636,-38.13398743,0.7220671177,,,
1554967405.364874,11.39188766,-38.16885757,0.7475495934,,,
1554967405.768279,11.25682545,-38.20373535,0.7440394163,,,
1554967406.171747,11.11318302,-38.26186371,0.7547804713,,,
1554967406.575178,10.96186447,-38.3399086,0.7638373971,,,
1554967406.978621,10.8355608,-38.39385986,0.7618157864,,,
1554967407.382051,10.70197582,-38.43928146,0.7654570937,,,
1554967407.785469,10.5562458,-38.48879242,0.763551116,,,
1554967407.987645,10.47681427,-38.51696396,0.7644739151,,,
1554967408.390666,10.32444572,-38.54979324,0.7844371796,,,
1554967408.794058,10.17971039,-38.59837723,0.7916321158,,,
1554967409.197514,10.04191017,-38.65108109,0.7757306695,,,
1554967409.600931,9.896645546,-38.71662903,0.7838438749,,,
1554967410.004362,9.767339706,-38.78662491,0.7919887304,,,
1554967410.206103,9.706245422,-38.82666397,0.7932102084,,,
1554967410.609546,9.560705185,-38.89503479,0.8139474392,,,
1554967411.012951,9.428466797,-38.93946075,0.8336558938,,,
1554967411.41642,9.299473763,-38.97373962,0.8290125132,,,
1554967411.81985,9.167027473,-38.99268723,0.8252975941,,,
1554967412.223306,9.02304554,-39.02978897,0.8193166852,,,
1554967412.626749,8.869791031,-39.08645248,0.8236222267,,,
1554967413.030167,8.728823662,-39.15630722,0.8354753852,,,
1554967413.433572,8.590273857,-39.22395706,0.8534376025,,,
1554967413.837104,8.450201035,-39.27403259,0.8660594225,,,
1554967414.240471,8.311519623,-39.31612015,0.8732740879,,,
1554967414.643876,8.16968441,-39.33287811,0.8714037538,,,
1554967415.047306,8.023900986,-39.36969757,0.8780278563,,,
1554967415.450749,7.875826359,-39.43250275,0.8843291998,,,
1554967415.85418,7.733948708,-39.47914505,0.8844062686,,,
1554967416.257661,7.595251083,-39.51252747,0.8708317876,,,
1554967416.661053,7.470360756,-39.54421234,0.8645063639,,,
1554967417.064483,7.345788956,-39.58528519,0.8867356777,,,
1554967417.467927,7.20938921,-39.63389969,0.89950037,,,
1554967417.871357,7.063821316,-39.69637299,0.9163642526,,,
1554967418.2748,6.916666508,-39.78098679,0.922333777,,,
1554967418.678231,6.769798756,-39.84472656,0.9347531796,,,
1554967419.081661,6.620171547,-39.88395691,0.9347077012,,,
1554967419.485104,6.480050087,-39.89198303,0.9467498064,,,
1554967419.888535,6.342905998,-39.90394211,0.9595618248,,,
1554967420.291978,6.189595699,-39.9504509,0.95883286,,,
1554967420.695408,6.04257822,-40.00322723,0.9553388357,,,
1554967421.098839,5.904428005,-40.06253052,0.9540023208,,,
1554967421.502282,5.785104752,-40.13142014,0.9714747667,,,
1554967421.905712,5.650743961,-40.17406845,0.9908477664,,,
1554967422.309143,5.508077145,-40.21268845,0.9981784225,,,
1554967422.510884,5.42869091,-40.24026108,0.9942062497,,,
1554967422.712611,5.346112728,-40.26029205,0.9929276705,,,
1554967422.91434,5.271140575,-40.27769089,0.9931493402,,,
1554967423.116042,5.194632053,-40.29847717,0.9957700968,,,
1554967423.317744,5.118919373,-40.31708527,0.999260366,,,
1554967423.519459,5.054280758,-40.33038712,1.00024271,,,
1554967423.721239,4.988795757,-40.34545898,1.002068639,,,
1554967423.922903,4.925976276,-40.3583374,0.9986333847,,,
1554967424.124618,4.868201733,-40.36616898,0.9905002713,,,
1554967424.326333,4.80660677,-40.36899185,0.9728334546,,,
1554967424.729776,4.66601944,-40.39480591,0.946639955,,,
1554967425.133207,4.518975735,-40.45178223,0.9583564997,,,
1554967425.334922,4.451453686,-40.47774506,0.9767915606,,,
1554967425.536663,4.381524086,-40.50363159,1.002644658,,,
1554967425.738378,4.300542831,-40.52455902,1.024737,,,
1554967426.141808,4.14556551,-40.56637573,1.042060375,,,
1554967426.343524,4.070559025,-40.57647324,1.036016464,,,
1554967426.545239,4.000386238,-40.58160019,1.034042478,,,
1554967426.746979,3.935023069,-40.58055496,1.031024933,,,
1554967426.948861,3.874988794,-40.59142303,1.02870369,,,
1554967427.150397,3.81699872,-40.59811783,1.036924601,,,
1554967427.352112,3.759100437,-40.60152817,1.041898966,,,
1554967427.75553,3.652519226,-40.61943436,1.052287459,,,
1554967428.160228,3.559187174,-40.6393013,1.056197882,,,
1554967428.562416,3.476701975,-40.64323807,1.061725616,,,
1554967428.965872,3.384719133,-40.65284729,1.069909453,,,
1554967429.36929,3.308816671,-40.66717529,1.069218397,,,
1554967429.77272,3.246783018,-40.6699028,1.068763971,,,
1554967430.176279,3.195923567,-40.67323303,1.080085039,,,
1554967430.579594,3.144304514,-40.67207718,1.073034763,,,
1554967431.18474,3.068911791,-40.69100952,1.076702476,,,
1554967431.789885,3.006975174,-40.70161057,1.104840279,,,
1554967432.395044,2.966820717,-40.69935989,1.102159858,,,
1554967433.000215,2.897605658,-40.71004868,1.090056419,,,
1554967433.60536,2.844629765,-40.71732712,1.085265756,,,
1554967434.210557,2.828673124,-40.72471237,1.101274848,,,
1554967434.817085,2.795710802,-40.72436523,1.097653747,,,
1554967435.017367,2.796076775,-40.7092514,1.086956263,,,
1554967435.219133,2.809129715,-40.68356323,1.078930974,,,
1554967435.420823,2.828691721,-40.64921951,1.071945906,,,
1554967435.622807,2.837721825,-40.62226105,1.06344223,,,
1554967435.82424,2.819377661,-40.60877228,1.061614752,,,
1554967436.025955,2.772949934,-40.59810638,1.066761017,,,
1554967436.227735,2.702451944,-40.58104706,1.070177317,,,
1554967436.429399,2.625146866,-40.5608139,1.073026299,,,
1554967436.631114,2.542691469,-40.54573441,1.077438712,,,
1554967436.832842,2.466841459,-40.53443909,1.079929352,,,
1554967437.034544,2.393003941,-40.52114105,1.079648495,,,
1554967437.236272,2.317643642,-40.49294662,1.084539771,,,
1554967437.43841,2.2475214,-40.45820618,1.095900774,,,
1554967437.639703,2.181578875,-40.42049408,1.099484801,,,
1554967437.841418,2.110439777,-40.3863678,1.099561691,,,
1554967438.043146,2.040266275,-40.34959412,1.099055529,,,
1554967438.244874,1.971984386,-40.31002045,1.099207759,,,
1554967438.446576,1.914028764,-40.26557541,1.09471035,,,
1554967438.648304,1.864781618,-40.21776962,1.094356894,,,
1554967438.850045,1.815518022,-40.17051315,1.095084906,,,
1554967439.052068,1.763492465,-40.12264252,1.098425269,,,
1554967439.253463,1.713549376,-40.07232285,1.100535989,,,
1554967439.455229,1.662782669,-40.028965,1.104532242,,,
1554967439.656919,1.615416288,-39.9825592,1.103838325,,,
1554967439.85866,1.565429568,-39.93627167,1.106122136,,,
1554967440.060349,1.522551417,-39.8898201,1.107841492,,,
1554967440.262052,1.482426763,-39.840168,1.10447216,,,
1554967440.463767,1.439906836,-39.78396225,1.108464122,,,
1554967440.665495,1.395273566,-39.72799301,1.111840844,,,
1554967440.867197,1.349595189,-39.67284775,1.1136204,,,
1554967441.0689,1.311325073,-39.61702347,1.113179922,,,
1554967441.273879,1.27060914,-39.56280899,1.11309135,,,
1554967441.472714,1.239465237,-39.50668716,1.108145118,,,
1554967441.674109,1.203683138,-39.44548035,1.105919719,,,
1554967441.87617,1.166268349,-39.38781357,1.109603882,,,
1554967442.077501,1.12769556,-39.32361984,1.113141298,,,
1554967442.279229,1.086706877,-39.25883865,1.113776684,,,
1554967442.480957,1.040060639,-39.19316864,1.112895966,,,
1554967442.68266,1.003735781,-39.13315201,1.107077003,,,
1554967442.884413,0.9687334299,-39.07739258,1.106248975,,,
1554967443.08609,0.9389728308,-39.02184296,1.109730244,,,
1554967443.287933,0.9065459371,-38.95984268,1.111389995,,,
1554967443.48952,0.8685231209,-38.89586639,1.109506726,,,
1554967443.691248,0.8324806094,-38.83346558,1.10993576,,,
1554967443.89496,0.7894250751,-38.77656174,1.119487882,,,
1554967444.094717,0.7486745119,-38.71426773,1.125738263,,,
1554967444.296394,0.7070128322,-38.64606857,1.128631592,,,
1554967444.498122,0.672480464,-38.57616425,1.125489235,,,
1554967444.700682,0.636494875,-38.50866699,1.121965528,,,
1554967444.901565,0.6051076651,-38.43907166,1.116221666,,,
1554967445.10424,0.5741502643,-38.37878418,1.120307684,,,
1554967445.304983,0.5449724793,-38.32231522,1.128932953,,,
1554967445.506711,0.5112778544,-38.25876236,1.13266623,,,
1554967445.708439,0.4725700021,-38.19559479,1.132555723,,,
1554967445.910256,0.4320626855,-38.12765884,1.127394915,,,
1554967446.111856,0.3901457191,-38.06632233,1.123804808,,,
1554967446.313597,0.3524250686,-38.00196075,1.118835807,,,
1554967446.515363,0.31928128,-37.93920898,1.109726906,,,
1554967446.71704,0.2876219749,-37.87080002,1.106788993,,,
1554967446.922672,0.2594047487,-37.80122757,1.107728601,,,
1554967447.123594,0.2355866134,-37.73778534,1.117503881,,,
1554967447.322186,0.2057238966,-37.67753983,1.128651619,,,
1554967447.523875,0.1764775664,-37.6111908,1.135088444,,,
1554967447.725629,0.1443962157,-37.54523849,1.141437888,,,
1554967447.927331,0.1113712639,-37.47325897,1.1453408,,,
1554967448.12906,0.07967104018,-37.40784454,1.147753835,,,
1554967448.330762,0.04559144005,-37.3417511,1.143785477,,,
1554967448.734819,-0.01614130288,-37.20792389,1.15048182,,,
1554967449.137635,-0.08024075627,-37.08012009,1.164936185,,,
1554967449.339338,-0.1080327109,-37.02190399,1.168305159,,,
1554967449.742832,-0.1640522629,-36.88794327,1.170190454,,,
1554967449.944496,-0.1922599673,-36.81430435,1.17234087,,,
1554967450.347927,-0.2523463964,-36.68327713,1.164669633,,,
1554967450.75137,-0.3146933317,-36.55068207,1.167494416,,,
1554967451.1548,-0.3729077876,-36.39728928,1.156184077,,,
1554967451.558256,-0.4345175922,-36.23827744,1.132990956,,,
1554967451.961699,-0.4901257157,-36.10597229,1.140386343,,,
1554967452.365245,-0.5476098061,-35.98299026,1.172451854,,,
1554967452.768548,-0.604604125,-35.82410431,1.183912873,,,
1554967453.171965,-0.6618734598,-35.67863464,1.182213664,,,
1554967453.575408,-0.7281028628,-35.54555511,1.171315312,,,
1554967453.978864,-0.7788385153,-35.40732574,1.157437086,,,
1554967454.382282,-0.8399621248,-35.26951218,1.157655954,,,
1554967454.785764,-0.9009824991,-35.13041687,1.181114912,,,
1554967455.189168,-0.9671571851,-34.9916153,1.191861033,,,
1554967455.592599,-1.020949364,-34.85587311,1.193087935,,,
1554967455.996042,-1.078138947,-34.72321701,1.182391524,,,
1554967456.197911,-1.101595163,-34.66207886,1.170012593,,,
1554967456.399472,-1.127121687,-34.6022644,1.163358808,,,
1554967456.601213,-1.150293946,-34.54314041,1.161085486,,,
1554967456.80289,-1.172101378,-34.47480392,1.164165854,,,
1554967457.206372,-1.224998236,-34.33651352,1.160076022,,,
1554967457.609776,-1.279064536,-34.1896553,1.14326632,,,
1554967458.01322,-1.321959138,-34.03829193,1.123541594,,,
1554967458.21496,-1.3439219,-33.96207428,1.109992743,,,
1554967458.618352,-1.407375336,-33.81218338,1.097880602,,,
1554967459.021808,-1.473487258,-33.69693756,1.123340011,,,
1554967459.425239,-1.513495445,-33.58661652,1.133333921,,,
1554967459.828669,-1.545028448,-33.45823288,1.125295997,,,
1554967460.030423,-1.56697607,-33.38515854,1.1276263,,,
1554967460.232151,-1.593477845,-33.30595016,1.134479642,,,
1554967460.63553,-1.652700663,-33.16169357,1.142741919,,,
1554967461.038986,-1.700088382,-33.02262497,1.12825942,,,
1554967461.442416,-1.742733598,-32.87604141,1.129863143,,,
1554967461.845847,-1.787500143,-32.73205948,1.123223543,,,
1554967462.249277,-1.826106191,-32.59255219,1.11989665,,,
1554967462.451005,-1.841820478,-32.52318954,1.119178057,,,
1554967462.65272,-1.864613771,-32.46074677,1.116125107,,,
1554967462.8545,-1.8885144,-32.39439392,1.116491318,,,
1554967463.056227,-1.914696693,-32.32268143,1.115254164,,,
1554967463.257879,-1.937390089,-32.2507019,1.117922664,,,
1554967463.459594,-1.950710177,-32.17999268,1.121904731,,,
1554967463.661335,-1.959188223,-32.11354446,1.118201733,,,
1554967463.863024,-1.965482116,-32.04190063,1.109321833,,,
1554967464.266493,-1.972056627,-31.89458084,1.088984489,,,
1554967464.669885,-1.997186303,-31.7408905,1.094071388,,,
1554967464.871613,-2.011670351,-31.6610775,1.098395824,,,
1554967465.073316,-2.026907444,-31.58276749,1.101030707,,,
1554967465.275056,-2.045269251,-31.50734138,1.097388029,,,
1554967465.47681,-2.067216635,-31.43999863,1.096758842,,,
1554967465.678538,-2.09467411,-31.36976242,1.099141717,,,
1554967465.880266,-2.117263556,-31.29665756,1.103488684,,,
1554967466.081955,-2.133849621,-31.22409058,1.106862426,,,
1554967466.286154,-2.154564142,-31.14982224,1.11255157,,,
1554967466.48536,-2.174592972,-31.07843971,1.108076215,,,
1554967466.888803,-2.222258806,-30.94024467,1.100691199,,,
1554967467.292221,-2.283967257,-30.79735565,1.107565761,,,
1554967467.695677,-2.325657606,-30.65043831,1.125892997,,,
1554967468.099133,-2.362107277,-30.50908279,1.13493216,,,
1554967468.502538,-2.387588263,-30.36771965,1.154718995,,,
1554967468.905968,-2.408746719,-30.21632195,1.141800165,,,
1554967469.30945,-2.453735828,-30.07961845,1.130972385,,,
1554967469.511127,-2.482395649,-30.00997353,1.103921771,,,
1554967469.914557,-2.532818794,-29.86423874,1.04548347,,,
1554967470.318013,-2.578180552,-29.71821976,1.053457379,,,
1554967470.721469,-2.63597393,-29.57098961,1.100502253,,,
1554967471.124848,-2.670346022,-29.41599846,1.123631239,,,
1554967471.528304,-2.717607021,-29.2834301,1.092576146,,,
1554967471.931799,-2.766780138,-29.15265465,1.067364931,,,
1554967472.335191,-2.805820704,-29.0084877,1.062551618,,,
1554967472.738595,-2.844236851,-28.86787605,1.069272637,,,
1554967473.142141,-2.894500971,-28.73236084,1.091542125,,,
1554967473.545482,-2.941238403,-28.58860016,1.100478411,,,
1554967473.948912,-2.987239122,-28.43447876,1.081159472,,,
1554967474.352368,-3.026618719,-28.29514885,1.059265733,,,
1554967474.755786,-3.069224358,-28.15934563,1.052873611,,,
1554967474.957616,-3.095132828,-28.08177567,1.053189039,,,
1554967475.159229,-3.122728348,-28.00420761,1.054507136,,,
1554967475.360932,-3.157129049,-27.93665504,1.060979962,,,
1554967475.764375,-3.216426134,-27.81138802,1.072980046,,,
1554967475.96609,-3.239210129,-27.73992538,1.080525756,,,
1554967476.369546,-3.287796021,-27.59059525,1.094299793,,,
1554967476.772976,-3.331984043,-27.46005821,1.104553819,,,
1554967476.974717,-3.353517294,-27.3924675,1.107379317,,,
1554967477.176432,-3.378360271,-27.31980896,1.104841471,,,
1554967477.378122,-3.406447887,-27.24392891,1.107993245,,,
1554967477.579837,-3.439373493,-27.16552544,1.119008899,,,
1554967477.983293,-3.512490511,-27.00742912,1.132568479,,,
1554967478.184983,-3.555054188,-26.93446159,1.123321295,,,
1554967478.597091,-3.619429588,-26.79623604,1.101220965,,,
1554967478.991869,-3.66189003,-26.68104362,1.112461448,,,
1554967479.395287,-3.712585449,-26.54892731,1.115706444,,,
1554967479.597386,-3.737743378,-26.48109245,1.111503243,,,
1554967480.000522,-3.772068977,-26.3456974,1.082741737,,,
1554967480.403939,-3.83147049,-26.20221329,1.067345619,,,
1554967480.807332,-3.899955511,-26.05368614,1.096701741,,,
1554967481.210775,-3.97668004,-25.90257454,1.109182119,,,
1554967481.614231,-4.034381866,-25.777565,1.09576726,,,
1554967482.017661,-4.077254772,-25.65550613,1.089439154,,,
1554967482.421053,-4.114972115,-25.52825928,1.080992103,,,
1554967482.824509,-4.160160065,-25.38690567,1.074621081,,,
1554967483.227952,-4.21981287,-25.2492485,1.078643084,,,
1554967483.63137,-4.288340092,-25.10904884,1.087923884,,,
1554967484.0348,-4.349291325,-24.97083473,1.096393943,,,
1554967484.236541,-4.38297224,-24.89678574,1.094185114,,,
1554967484.438256,-4.415694237,-24.82705307,1.087742209,,,
1554967484.639946,-4.448310375,-24.75861931,1.089583755,,,
1554967484.841674,-4.481293201,-24.68614388,1.091748834,,,
1554967485.043415,-4.51551342,-24.61533928,1.09495604,,,
1554967485.245104,-4.552316189,-24.55114937,1.099917889,,,
1554967485.648547,-4.618494987,-24.43385887,1.093919158,,,
1554967486.051978,-4.684056282,-24.33020592,1.092446089,,,
1554967486.455447,-4.753151894,-24.20118904,1.087360501,,,
